5023569.000000,
2551.315674,
4329.883789,
6763.657715,
6272.681152,
6520.624023,
5626.815430,
3337.681152,
3622.552002,
6709.785156,
6286.397949,
4675.537109,
4952.863281,
7590.941406,
6995.909180,
7727.950684,
4146.740723,
6208.939941,
5111.205078,
536.951904,
6489.304688,
9077.569336,
10745.103516,
8963.894531,
7610.114746,
1805.919434,
-816.130676,
-1170.074463,
7562.616211,
8734.486328,
15555.007812,
14642.328125,
7035.310547,
2254.083496,
1712.029053,
-841.045898,
7302.523926,
12702.212891,
14278.864258,
15162.865234,
7234.479980,
4279.098633,
-4393.514648,
-1001.158081,
9047.250977,
11310.554688,
28659.023438,
22619.623047,
11978.604492,
13781.352539,
4928.729980,
-2721.988525,
19970.404297,
34436.320312,
39001.113281,
66347.335938,
41843.468750,
51411.460938,
36344.156250,
-102894.382812,
1215871.250000,
-43883.679688,
-174935.750000,
-118185.390625,
-74305.929688,
-11287.870117,
-7082.169434,
13807.713867,
1027.261597,
-16301.772461,
-31803.000000,
-34754.816406,
-36593.625000,
-7440.297363,
-703.609741,
13543.486328,
-5856.412109,
-4265.209961,
-9395.512695,
-13130.078125,
-7103.054199,
-6545.580078,
-518.769836,
2826.381104,
4398.402344,
1873.716553,
-5998.947266,
-9719.347656,
-10986.205078,
-6946.533691,
3776.594727,
5416.163574,
4109.324707,
2568.874512,
-6103.849121,
-6744.078125,
-10235.443359,
-4973.604492,
120.969223,
3979.141602,
1427.126831,
3309.658447,
-4036.064453,
-7273.070801,
-4700.746094,
-4259.332031,
532.087708,
2758.812256,
7450.538574,
3886.597656,
-2326.653809,
-6452.664062,
-5815.263672,
-3057.737061,
-461.620056,
3988.321533,
4803.262207,
1944.992188,
-1419.172241,
-5936.597168,
-2777.211182,
-4539.499512,
-2383.709717,
1613.331177,
3377.260010,
3458.605225,
-99.784683,
-3547.831543,
-4151.777832,
-4687.471191,
-3631.533447,
996.512390,
4000.151855,
2135.079834,
708.895081,
-2338.500488,
-4728.974121,
-4488.647949,
-1736.574585,
561.629944,
2610.901123,
3496.409424,
1333.562622,
-2634.425537,
-3105.294922,
-4482.085449,
-1968.878662,
1256.586548,
3651.524902,
2988.683105,
1438.837891,
-1403.922974,
-1861.172974,
-2398.308350,
-1844.359985,
2716.054443,
1185.291626,
2510.120605,
1562.473877,
-606.701904,
-1414.232056,
-2250.924561,
-1661.884155,
178.960251,
2309.681885,
2870.444092,
3005.733398,
140.474213,
161.511368,
-1331.070190,
-2185.882568,
-805.628479,
609.332092,
2420.189453,
4902.353516,
3190.474854,
3651.463623,
1299.095093,
3336.213379,
-4457.080566,
15811.857422,
-3396.952393,
-6899.900391,
-8280.994141,
-5316.086914,
-8341.132812,
-3835.239990,
-999.148926,
218.089264,
1787.791138,
1392.142822,
-1251.389771,
-3125.631104,
-4233.150391,
-3480.816162,
-1100.376587,
1221.054810,
2064.822510,
1995.305054,
-232.303726,
-2737.438477,
-3331.539795,
-3194.698486,
-1675.898438,
571.962646,
1876.194702,
1611.453491,
-103.488075,
-1499.151855,
-2796.848145,
-3312.296631,
-1747.827515,
-116.021088,
1712.108765,
1463.673950,
459.072174,
-1417.743408,
-2580.034424,
-3168.065674,
-1996.248657,
-39.855774,
1346.619873,
1369.046753,
1003.892395,
-1106.854370,
-3076.498291,
-2825.455078,
-1900.779907,
-388.738281,
1029.290161,
1530.866333,
974.904907,
-434.441406,
-2367.360107,
-2420.923340,
-2094.397705,
-926.183777,
712.470093,
1468.774536,
413.505463,
1478.976074,
-1280.799683,
-3096.861084,
-1939.435913,
-369.442352,
1131.753052,
1589.472168,
1288.951050,
-166.896774,
-1239.409424,
-2151.079834,
-2522.490967,
-988.831970,
188.405365,
1696.256714,
1310.345215,
-391.069153,
-1619.663330,
-2183.805664,
-2401.900391,
-394.335144,
789.060120,
1430.369995,
1058.076904,
200.706711,
-537.914368,
-1921.588501,
-1598.994507,
-1222.704468,
259.031982,
800.015015,
1596.142700,
-44.925781,
-230.423264,
-2536.962891,
-2115.714600,
-1214.810059,
103.702026,
828.890747,
1263.147705,
748.525818,
-1121.006714,
-2073.124756,
-2262.981934,
-1439.470703,
55.616112,
688.657471,
1349.894165,
-357.107025,
-1290.685547,
-1385.456055,
-1924.020264,
-857.032593,
412.363983,
-374.758118,
1371.515625,
-911.897766,
-766.334595,
-1332.483643,
-1018.103455,
1764.116089,
2124.537598,
1853.730103,
2847.156494,
1433.011353,
1313.823486,
-1130.275513,
-1552.675659,
-1478.903687,
-574.406189,
119.379181,
993.365906,
637.954102,
198.710281,
-561.546997,
-1455.997681,
-1827.066528,
-1114.065674,
670.135925,
1096.462646,
1678.491577,
1375.492676,
-252.858688,
-1464.339844,
-1570.469116,
-871.269165,
614.010559,
891.851562,
1228.810303,
314.070984,
-408.472717,
-1672.395508,
-1272.971436,
-1035.073364,
80.355339,
635.431519,
1186.461060,
1020.109497,
-74.510895,
-561.101807,
-1611.851562,
-947.749573,
-99.840775,
1180.191162,
1610.748047,
656.269409,
-28.259430,
-696.186340,
-1361.378174,
-620.662537,
-83.296341,
1221.066772,
922.146118,
1623.032715,
-78.421654,
-765.278015,
-1685.466309,
-1436.324463,
-66.029114,
-861.652466,
4634.436035,
1568.365234,
-1147.553345,
-1290.587769,
-542.472900,
46.012634,
-454.336395,
953.882874,
824.861572,
886.170410,
344.703522,
-546.640747,
-1630.367188,
-1035.095459,
-848.417786,
676.117188,
957.956848,
1345.315430,
-194.398285,
-407.150177,
-1245.917603,
-1362.989258,
-931.655151,
327.653412,
1195.964966,
878.063477,
1021.830017,
50.100479,
-1948.068237,
-1463.444092,
-612.258362,
-86.464661,
1167.767700,
1182.345093,
703.895325,
-9.415573,
-1129.300659,
-1131.088135,
-406.942810,
302.280396,
1013.516357,
1134.447632,
1468.831421,
-897.516357,
-1260.642700,
-1799.950073,
-1024.382690,
-1011.157104,
2300.678223,
302.918213,
-1165.740967,
-663.482605,
-1440.890503,
-3432.365967,
778.255066,
-1558.848267,
1943.383179,
-694.342834,
-3267.559082,
-1942.148438,
-13296.472656,
-7075.132812,
2678.624756,
1360.356323,
2568.988281,
-124.047546,
1808.690308,
1980.306885,
-144.136139,
636.810303,
-197.688171,
-214.500244,
1512.727539,
1105.127441,
499.102814,
288.258636,
969.951538,
-344.598358,
-1316.198975,
-921.001099,
-385.242981,
1262.354370,
1995.998535,
787.308350,
-523.011230,
-780.857605,
-429.131439,
-204.829987,
940.272827,
1613.142334,
943.826904,
457.980286,
-417.013489,
-989.698059,
-827.973267,
-492.537170,
245.801254,
1067.662109,
1241.635376,
521.904297,
571.906860,
-373.200256,
-514.024841,
-266.287079,
-32.210419,
862.444092,
1552.072510,
799.535645,
-122.573982,
-200.626053,
-1065.117065,
-502.486145,
-309.428192,
456.703644,
840.187073,
817.825745,
182.653900,
-968.661682,
-779.962158,
-828.024902,
195.306824,
134.268799,
605.405640,
797.477051,
499.183533,
-53.040100,
-1230.771606,
-890.126587,
-293.908569,
892.964844,
1299.365479,
1562.093628,
353.900635,
-488.078857,
-978.644470,
-754.800537,
-304.930634,
649.638184,
1155.782227,
470.740082,
311.718903,
-44.272820,
-460.932190,
-637.480896,
-92.737137,
166.013245,
404.543152,
87.407242,
682.448242,
279.258148,
-566.579102,
-468.200043,
-1001.590515,
-764.071655,
1283.178223,
927.698608,
823.624695,
-55.994404,
-941.005432,
-859.277710,
-634.971497,
-97.526169,
609.072327,
1101.621948,
437.630249,
931.483398,
-635.793030,
96.256699,
-1333.795166,
126.686638,
1483.851562,
1182.385986,
833.170410,
1244.079590,
-1645.385132,
-322.948212,
-1286.935181,
489.959534,
837.334229,
2419.026367,
1176.023926,
516.822510,
-2165.002686,
-2101.316650,
-1649.909790,
601.858521,
633.713501,
687.083618,
963.566101,
-529.689392,
-1303.781494,
-679.613098,
-1271.269409,
-0.593597,
798.568726,
1186.675659,
170.777710,
-248.657242,
-175.403030,
-886.698975,
212.872589,
-145.606842,
-195.661987,
436.726196,
774.364319,
566.017700,
-316.607941,
-1114.708618,
-873.943481,
-945.322998,
507.051788,
411.012665,
217.297241,
299.834808,
-65.579651,
-1258.811157,
-858.857178,
-562.425232,
7.511444,
164.840027,
790.083313,
-67.247147,
-86.478516,
-391.556580,
-1096.577026,
-490.264069,
59.126221,
229.859802,
1099.991333,
779.282227,
-7.948547,
-252.569839,
-1091.150269,
-650.525208,
-468.502625,
622.992920,
476.607574,
485.577179,
410.477295,
-700.818665,
-1388.496582,
-864.329773,
-61.270645,
644.352722,
950.478088,
0.695389,
-419.251892,
-467.713898,
-568.643127,
-363.318542,
-466.349915,
322.821320,
1016.591003,
717.237488,
595.445679,
-559.378479,
-485.449493,
-906.606262,
-285.706879,
313.704620,
786.334167,
624.190979,
196.267319,
-206.271851,
-403.028076,
-970.001831,
29.311783,
295.818115,
433.468719,
649.930847,
341.036133,
121.417801,
-1204.919556,
-735.760803,
-840.399902,
325.277618,
828.618530,
65.242531,
154.789505,
-49.378937,
-661.229736,
-1004.187988,
-636.554199,
-184.969803,
294.572144,
1206.621948,
227.635040,
-225.072174,
-584.626526,
-956.096191,
-500.449097,
182.057312,
898.685791,
996.506592,
476.969727,
-700.918396,
-1130.375000,
-652.664368,
-2027.643921,
2367.879883,
-408.480743,
1003.965515,
3722.155518,
1683.150269,
-322.035828,
-1147.519653,
-432.901031,
-394.986908,
737.312866,
559.447815,
510.127930,
268.638702,
-264.684875,
-1111.006104,
-468.566833,
-391.150787,
-126.723679,
284.344391,
678.855530,
608.457825,
140.845886,
-459.618835,
-444.740082,
-123.793533,
724.603088,
309.460388,
502.472076,
1042.800171,
22.058659,
-497.290009,
-1091.572754,
-486.541260,
64.268631,
520.654053,
524.317383,
270.477448,
738.967529,
-357.724945,
-834.627869,
-371.873444,
-148.824738,
138.483978,
578.438293,
286.943542,
256.721436,
-100.853432,
-887.570190,
-352.266876,
-201.607254,
512.091125,
1331.297607,
1013.800232,
214.903076,
512.798035,
-1244.788208,
-310.169403,
-920.311462,
540.362427,
904.537720,
411.604919,
643.489807,
439.663177,
-1078.950928,
-487.558807,
-1018.138306,
177.532440,
552.784973,
481.439423,
-34.293480,
-436.826630,
-708.206421,
-768.858032,
-1032.378174,
903.737305,
700.589661,
642.951538,
172.061386,
-350.382080,
32.829742,
-596.921814,
-288.220947,
-146.432159,
45.706100,
802.855164,
427.363220,
772.046448,
-552.147400,
-613.419434,
-620.941345,
70.029938,
614.024414,
1181.652222,
795.323914,
-195.732681,
-315.841431,
-225.471420,
-691.149292,
784.470642,
744.735840,
836.476624,
109.500748,
205.472824,
-429.426178,
-1058.692383,
350.667206,
-57.048759,
653.346619,
1260.250488,
829.902039,
570.305725,
-1815.278442,
-1644.644775,
-1415.233398,
671.537231,
290.366394,
1234.570557,
910.823059,
-1230.584351,
1039.573975,
-5481.496094,
1157.856812,
