14.971540,
16.457481,
23.406801,
39.717466,
188.580537,
65.104408,
27.662650,
17.424448,
13.374863,
10.525150,
8.266291,
7.195327,
6.706231,
5.969848,
5.441334,
4.906255,
4.541053,
4.325912,
4.094862,
3.681002,
3.586109,
3.330114,
3.012893,
3.001661,
2.899576,
2.904385,
2.534550,
2.487430,
2.476291,
2.292856,
2.278461,
2.246106,
2.107663,
2.127402,
2.088613,
2.046471,
2.079321,
1.952783,
1.903333,
1.788497,
1.927584,
1.911775,
1.844501,
1.824166,
1.805626,
1.743706,
1.746390,
1.716069,
1.697267,
1.640805,
1.613038,
1.613519,
1.579844,
1.619255,
1.498047,
1.510546,
1.465972,
1.407516,
1.448925,
1.433397,
1.413639,
1.391697,
1.382445,
1.389328,
1.383117,
1.399031,
1.352496,
1.366580,
1.311928,
1.314724,
1.348651,
1.370013,
1.317906,
1.386771,
1.271155,
1.356827,
1.332640,
1.315533,
1.330549,
1.310261,
1.285231,
1.302335,
1.220948,
1.229064,
1.235310,
1.192698,
1.227116,
1.222700,
1.256279,
1.147091,
1.169484,
1.171515,
1.152277,
1.107603,
1.259482,
1.182189,
1.175896,
1.140287,
1.209672,
1.174849,
1.203531,
1.166287,
1.152819,
1.198355,
1.182356,
1.178497,
1.235527,
1.162646,
1.180226,
1.151505,
1.158416,
1.149403,
1.141741,
1.110700,
1.111272,
1.203144,
1.155907,
1.104207,
1.124308,
1.100134,
1.097355,
1.110837,
1.108217,
1.127033,
1.065437,
1.131538,
1.084929,
1.078400,
1.084657,
1.119384,
1.089914,
1.076929,
1.068595,
1.106906,
1.125382,
1.097830,
1.110485,
1.093212,
1.101442,
1.080792,
1.086087,
1.143978,
1.058963,
1.076323,
1.069650,
1.074675,
1.119889,
1.018680,
1.038392,
1.045692,
1.026435,
1.071463,
0.979511,
1.019741,
0.999485,
1.008817,
1.039435,
1.026707,
1.016650,
1.028966,
1.019823,
1.041874,
1.042183,
1.041441,
1.048756,
1.028524,
1.043141,
0.987891,
1.070777,
1.052272,
1.025736,
1.027826,
0.984631,
1.084668,
1.025888,
1.027064,
0.997672,
0.986804,
1.023581,
1.003372,
1.015216,
1.015991,
0.962678,
1.061079,
0.980538,
0.986513,
0.982232,
0.966160,
0.985656,
0.985953,
0.956545,
1.017095,
0.989542,
0.986645,
1.026491,
0.992439,
1.010128,
1.015992,
0.994091,
0.986984,
0.969491,
1.015097,
0.971107,
1.006508,
1.043057,
0.962587,
0.967466,
0.967512,
0.969590,
0.892353,
0.969524,
0.992991,
0.921746,
0.969016,
0.962791,
0.942646,
0.944231,
0.910026,
0.944155,
0.950600,
0.952538,
0.948179,
0.927445,
0.936586,
0.932015,
0.941017,
0.978291,
0.945391,
0.948089,
0.960023,
0.973199,
0.930812,
0.962297,
0.929860,
0.948053,
0.951557,
0.946707,
0.929498,
0.950289,
0.952467,
0.899409,
0.870347,
0.928575,
0.931640,
0.906515,
0.903488,
0.915439,
0.905005,
0.918652,
0.899546,
0.893042,
0.902218,
0.885361,
0.875082,
0.893076,
0.896487,
0.906137,
0.907245,
0.894327,
0.863343,
0.853577,
0.910033,
0.958558,
0.890067,
0.882947,
0.894226,
0.899907,
0.974379,
0.844915,
0.846316,
0.865570,
0.902334,
0.868819,
0.864508,
0.869355,
0.859659,
0.846842,
0.887770,
0.879318,
0.888992,
0.861795,
0.861693,
0.869830,
0.846651,
0.865716,
0.863377,
0.874677,
0.861095,
0.892814,
0.868010,
0.862277,
0.848372,
0.842964,
0.833150,
0.868148,
0.866290,
0.838382,
0.832628,
0.809002,
0.858972,
0.819462,
0.842129,
0.840572,
0.787383,
0.830875,
0.805204,
0.824003,
0.831440,
0.827042,
0.824591,
0.814992,
0.805269,
0.823415,
0.793236,
0.843717,
0.796068,
0.820967,
