2588741.000000,
1435.228760,
1312.217529,
1430.841064,
1368.566406,
1396.887939,
1349.041260,
1317.656738,
1350.638794,
1234.697632,
1312.813354,
1320.895020,
1381.274170,
1352.283203,
1292.521973,
1340.954834,
1353.122559,
1244.982056,
1359.137451,
1308.132690,
1385.298828,
1277.018921,
1290.011230,
1370.718140,
1409.394165,
1291.146606,
1301.816650,
1251.639160,
1333.690063,
1401.554443,
1398.060791,
1379.062256,
1404.828857,
1417.083862,
1307.731567,
1510.173462,
1317.186890,
1286.627686,
1309.369385,
1340.416626,
1394.526489,
1232.861816,
1344.405640,
1275.681152,
1250.497437,
1271.024536,
1233.173218,
1321.899170,
1382.885132,
1202.552979,
1228.779541,
1233.032593,
1190.119141,
1339.119385,
1210.211060,
1308.834961,
1153.377319,
1248.384155,
1207.822632,
1189.907959,
1254.321777,
1200.973633,
1530.122681,
1355.405273,
1260.539062,
1366.766968,
1265.838867,
1189.365601,
1327.986816,
1325.028809,
1245.425659,
1268.096191,
1149.574951,
1269.803711,
1283.149780,
1210.002686,
1209.749756,
1284.103882,
1084.275635,
1147.491089,
1188.453613,
1219.687988,
1126.220581,
1187.507202,
1108.105103,
1165.692383,
1139.333008,
1194.607544,
1283.799683,
1272.488647,
1210.176758,
1119.374146,
1150.104736,
1053.280151,
1171.778931,
1202.997070,
1132.945557,
1232.721680,
1280.915527,
1101.547363,
1154.232056,
1162.012451,
1152.002686,
1117.747559,
1142.451538,
1174.254761,
1142.468018,
1059.339600,
1122.850586,
1031.237061,
999.575867,
903.266296,
1083.056885,
1014.760315,
1000.297119,
979.526245,
1003.273315,
961.191040,
1017.273438,
995.420837,
937.087280,
994.247437,
943.335999,
1029.604614,
1019.103210,
957.491150,
875.921753,
944.747192,
1039.428101,
883.770935,
922.840637,
848.908569,
1013.633179,
916.013794,
950.753235,
957.371277,
868.332642,
859.390442,
892.054932,
877.861755,
937.505066,
914.016418,
817.883789,
840.560913,
820.966919,
909.322083,
708.984985,
751.616455,
758.758789,
765.076172,
720.428650,
787.598633,
751.207458,
832.871521,
704.594421,
791.921143,
801.453735,
731.937988,
742.880859,
759.157898,
764.504639,
775.258118,
700.034302,
728.073730,
697.842346,
686.944031,
665.812134,
701.001038,
708.316223,
646.872620,
718.971008,
671.179321,
559.462646,
591.595764,
621.502747,
575.413757,
638.328796,
527.804504,
618.301025,
543.559204,
526.855469,
566.467224,
509.455597,
514.207947,
515.177734,
486.649719,
576.499084,
551.263428,
561.496948,
582.656433,
417.387543,
501.325226,
510.551300,
476.862366,
521.087891,
566.787598,
400.827637,
403.365662,
507.702881,
506.884949,
424.791992,
368.515961,
452.076050,
393.401611,
298.507507,
435.984009,
414.869446,
412.950043,
382.009735,
439.024017,
394.479218,
378.740692,
390.994751,
309.577942,
318.418823,
298.635773,
300.057404,
256.371429,
230.306015,
238.183899,
418.667999,
315.232910,
321.947357,
302.834106,
222.493027,
355.710205,
240.600113,
193.347092,
271.111938,
315.917786,
191.477753,
231.860214,
218.374542,
253.400604,
118.039154,
327.577515,
212.798401,
241.672455,
286.274323,
254.159988,
205.569855,
106.981247,
-22.366955,
105.633514,
-105.873116,
219.706482,
109.919899,
38.267410,
49.334549,
234.150665,
75.664871,
95.106384,
92.407562,
41.555878,
12.819576,
142.195465,
45.150711,
163.092239,
106.211182,
-66.845711,
-18.634037,
150.488907,
-12.665047,
62.011887,
-87.108665,
29.615334,
-66.901505,
-112.437843,
125.149109,
-36.666275,
17.479462,
-69.912430,
92.235100,
-35.855942,
-71.488792,
-99.925545,
-140.748871,
-138.061218,
-98.392815,
-105.998199,
-146.214966,
-138.394302,
-265.827301,
-118.758583,
-236.870499,
-52.096367,
-328.139679,
-128.840149,
-96.176987,
-175.278717,
-89.856544,
-210.056076,
-145.483841,
-238.963364,
-311.096344,
-141.550797,
-172.009384,
-206.573929,
-267.053192,
-283.654419,
-202.235046,
-174.950638,
-165.617325,
-233.616455,
-273.656494,
-323.203705,
-193.773209,
-292.681305,
-214.697327,
-296.721252,
-315.008301,
-317.997009,
-258.289612,
-334.655273,
-318.199463,
-355.133545,
-365.390350,
-204.656891,
-371.571533,
-297.242188,
-224.856171,
-209.804886,
-276.672577,
-319.008484,
-223.775208,
-328.062561,
-405.883057,
-355.396851,
-388.018707,
-408.273132,
-436.685852,
-418.942474,
-388.831085,
-428.193176,
-407.729828,
-307.108551,
-384.386871,
-450.022675,
-364.874207,
-355.307190,
-370.075653,
-467.824463,
-482.062195,
-423.053711,
-366.458710,
-418.143860,
-503.980652,
-395.961700,
-354.351776,
-561.219482,
-395.610809,
-442.117401,
-393.004608,
-384.908264,
-443.610443,
-430.142151,
-416.071503,
-539.947876,
-408.172577,
-410.151062,
-465.821289,
-538.371521,
-485.900330,
-437.267609,
-437.690399,
-504.443085,
-502.064270,
-504.574371,
-416.338257,
-466.718689,
-442.048553,
-459.763580,
-565.617615,
-484.839142,
-534.229614,
-436.117218,
-530.433594,
-537.014038,
-499.111298,
-489.716003,
-398.962128,
-563.565430,
-449.425873,
-431.255341,
-475.815979,
-644.354248,
-525.580261,
-487.054840,
-579.601990,
-542.654053,
-599.594666,
-629.452942,
-559.958740,
-592.442688,
-534.239685,
-557.956360,
-473.004181,
-442.577332,
-434.999451,
-503.041992,
-547.874084,
-614.967407,
-562.928223,
-459.819824,
-612.743774,
-567.451904,
-529.116028,
-401.694794,
-585.134949,
-537.660339,
-486.620026,
-451.945862,
-597.258606,
-476.644592,
-395.642456,
-419.363708,
-443.547577,
-555.134888,
-512.595703,
-565.126709,
-490.623016,
-411.336578,
-548.691101,
-479.679779,
-588.942566,
-598.842102,
-420.274597,
-576.614441,
-635.511353,
-669.720459,
-506.247620,
-554.413208,
-566.108826,
-536.207825,
-628.017944,
-552.457153,
-459.197845,
-577.248352,
-483.671509,
-420.815643,
-534.403076,
-605.825134,
-565.021118,
-501.994141,
-580.067505,
-530.951721,
-412.937286,
-551.705627,
-442.978577,
-463.707214,
-386.247986,
-597.169006,
-492.665131,
-579.695984,
-488.895844,
-505.625458,
-430.586304,
-581.149170,
-369.562500,
-509.052612,
-504.060791,
-448.399323,
-524.275330,
-503.339508,
-456.253998,
-384.660614,
-467.909821,
-522.117554,
-452.128479,
-433.527588,
-471.197723,
-450.356262,
-423.706268,
-449.986603,
-350.701385,
-566.490784,
-327.170197,
-491.074463,
-433.411072,
-471.297882,
-487.081207,
-456.586334,
-454.847137,
-414.329010,
-381.384674,
-414.884674,
-372.937592,
-518.046692,
-489.972595,
-397.162720,
-381.693634,
-405.152069,
-406.853394,
-374.069000,
-384.581604,
-449.037964,
-452.538696,
-431.258545,
-406.988892,
-350.026825,
-382.443329,
-316.772583,
-439.720551,
-399.067596,
-450.977051,
-429.245026,
-457.628082,
-360.285767,
-370.832764,
-474.723236,
-382.551300,
-339.561218,
-356.143555,
-358.802216,
-278.655853,
-246.535156,
-273.158325,
-277.121002,
-401.647369,
-383.410706,
-257.671661,
-397.241516,
-319.824005,
-282.196503,
-333.961548,
-294.424316,
-283.858582,
-269.251801,
-364.011200,
-285.514069,
-209.160980,
-312.282806,
-228.813477,
-319.814911,
-271.656433,
-321.096252,
-313.971161,
-404.899994,
-212.421967,
-198.109818,
-182.506973,
-221.334091,
-233.085968,
-144.104248,
-124.771759,
-90.659103,
-251.383713,
-204.913696,
-172.987610,
-224.253281,
-154.221375,
-176.598816,
-319.128082,
-58.758347,
-164.812698,
-164.153885,
-189.320328,
-125.461121,
-79.979858,
-159.054428,
-59.700836,
-76.203888,
-225.124344,
-148.762314,
-261.898224,
-36.237015,
-178.346313,
-107.714432,
-118.114349,
-89.800186,
-55.503876,
-130.618256,
-128.925507,
-28.853973,
-56.951355,
-166.070862,
-109.998611,
0.835480,
-29.159500,
-83.165436,
-135.522964,
-16.300156,
-39.256561,
10.803146,
-70.759399,
-50.348358,
-91.297623,
-54.532623,
37.723358,
31.776382,
-111.127365,
-65.142426,
-41.604233,
-102.334503,
-24.593735,
-9.607483,
126.535858,
-37.596603,
4.873550,
25.665497,
54.365173,
-49.102509,
-110.445938,
41.239639,
4.174271,
65.115814,
-8.818420,
13.372971,
31.043030,
30.439514,
40.032593,
148.108078,
67.979233,
153.757523,
94.520111,
212.016861,
96.042236,
142.220932,
38.100616,
95.032349,
158.770264,
139.013000,
166.421448,
175.702789,
176.795059,
267.132690,
203.152039,
175.042404,
196.390823,
219.209625,
113.622208,
118.983185,
101.961258,
133.895950,
178.177200,
282.290070,
197.209915,
175.335007,
257.933899,
168.692352,
284.458710,
285.277161,
199.286530,
338.937988,
260.524261,
228.261963,
204.383316,
223.242966,
171.720383,
434.200165,
187.824860,
357.589813,
236.081757,
327.932709,
263.895752,
423.558868,
359.046692,
329.769440,
307.986694,
267.686218,
237.834030,
213.592880,
322.749939,
407.367004,
379.318665,
455.230438,
419.626678,
345.717468,
408.051361,
386.219116,
347.869751,
373.115173,
337.259460,
342.190430,
499.895966,
365.116028,
456.909027,
439.467346,
356.116180,
363.946472,
500.904907,
446.192291,
415.936401,
321.836334,
455.744537,
492.053009,
424.380249,
328.214691,
499.691895,
461.877350,
515.802856,
559.964111,
391.792511,
541.011841,
551.007446,
410.090576,
486.372284,
521.910339,
469.568451,
381.258179,
511.174927,
512.549438,
514.065369,
491.819366,
424.910278,
497.769775,
387.545593,
587.533203,
481.663208,
400.739655,
461.878387,
513.958984,
437.098022,
530.824463,
634.673279,
629.309448,
672.761414,
472.405518,
573.773865,
475.149506,
424.657776,
488.216858,
628.742920,
522.333130,
418.307648,
416.750061,
676.623901,
571.980530,
622.578430,
524.051514,
604.975647,
548.017517,
580.640564,
657.544312,
604.952820,
592.819702,
533.264404,
664.224854,
647.561279,
611.975952,
533.530945,
566.708740,
556.415588,
736.057434,
524.379333,
512.702026,
716.849121,
576.992676,
730.190735,
719.519165,
833.601685,
829.970215,
526.284851,
566.450317,
713.473511,
750.503662,
644.337463,
581.599915,
555.388794,
540.599121,
677.448547,
606.871033,
608.273132,
584.391663,
599.924683,
609.317444,
683.487122,
653.019165,
528.433899,
665.027832,
542.615234,
761.252563,
618.616455,
650.324158,
673.427002,
743.290222,
637.718933,
632.356384,
687.580444,
595.002686,
674.447144,
676.812622,
702.034790,
643.924011,
791.303467,
611.631409,
670.615723,
606.614807,
699.417847,
651.643494,
708.000916,
691.382385,
730.150574,
655.002686,
649.160706,
617.018127,
706.640747,
690.377808,
654.579468,
689.481140,
621.763977,
740.351196,
569.804810,
762.042786,
746.251038,
609.143188,
707.861511,
675.878235,
794.366211,
652.761902,
694.852295,
697.899902,
744.824829,
727.806458,
676.001648,
669.329041,
681.823547,
625.296326,
621.558777,
695.952942,
698.746887,
717.651794,
644.554321,
652.820190,
684.042786,
671.325562,
621.787292,
690.528748,
598.047241,
696.623474,
754.785217,
668.489746,
678.884460,
652.332947,
646.009644,
643.011230,
699.412964,
571.057007,
651.172363,
684.052429,
659.951050,
692.472778,
631.176575,
694.773926,
692.137817,
689.398071,
739.580811,
625.609741,
669.952087,
606.887695,
685.149048,
734.749573,
677.770325,
565.217896,
715.569641,
673.386841,
607.902893,
670.166748,
693.924194,
631.040771,
589.892578,
662.983398,
629.528198,
681.013550,
540.296692,
570.043213,
737.539185,
617.515259,
611.357849,
611.665710,
618.001587,
561.058838,
655.775452,
612.749146,
615.975037,
666.380554,
563.228760,
588.399414,
671.070862,
656.837158,
597.146790,
626.009644,
626.036194,
684.792358,
661.125488,
632.318542,
588.662659,
651.105896,
620.174377,
643.843689,
631.744263,
563.186646,
620.420471,
474.495117,
600.288269,
572.474670,
623.789001,
555.865845,
650.789185,
486.249847,
597.444519,
537.496887,
609.285583,
518.889648,
587.849304,
582.566223,
507.056519,
549.537170,
622.461182,
632.313477,
525.142273,
502.303986,
515.112549,
623.292358,
544.414429,
514.091431,
559.251038,
488.109283,
574.213928,
591.038818,
575.489441,
469.822662,
450.314575,
522.939514,
498.663879,
432.382202,
539.140259,
465.996948,
464.554016,
485.847504,
391.559601,
511.567413,
494.052185,
484.821350,
448.914032,
489.996796,
394.760345,
397.267944,
459.657562,
468.357178,
457.474243,
471.639954,
525.427979,
474.221069,
416.318451,
404.486450,
507.709625,
406.940735,
446.842194,
402.592834,
431.275116,
361.433075,
373.736298,
440.345886,
417.526459,
486.671448,
412.842407,
366.402313,
358.896423,
398.062531,
294.445007,
233.870743,
398.285339,
265.627594,
317.149780,
321.037354,
396.033722,
410.480835,
345.233734,
302.239868,
330.851959,
371.626953,
384.182159,
394.292908,
346.578979,
375.806458,
308.418945,
353.760864,
309.469299,
356.206207,
378.830475,
318.804565,
237.154343,
381.741333,
324.000244,
270.971375,
249.166916,
343.178497,
339.680481,
288.785065,
217.012436,
319.502686,
252.354065,
210.735962,
257.969177,
298.955414,
317.680389,
196.436523,
171.952408,
284.773743,
305.721832,
274.639313,
146.505219,
277.855225,
283.318604,
215.113083,
191.283020,
175.828262,
183.260391,
241.152588,
135.750397,
323.807434,
237.391190,
250.330505,
261.916046,
182.838074,
123.222153,
182.726196,
167.026260,
130.633484,
122.044098,
157.553787,
128.410721,
188.894547,
63.185013,
119.421936,
79.497070,
51.089355,
64.734642,
179.227066,
179.599030,
280.252350,
80.839531,
124.803787,
144.113174,
91.484512,
104.992325,
124.155289,
172.524826,
166.305130,
171.847473,
36.643456,
157.894882,
31.178001,
132.227142,
124.578781,
-4.927979,
108.158974,
-2.544811,
33.400887,
-43.688309,
25.505836,
-23.737793,
119.752640,
-6.295021,
-43.175156,
27.663330,
-34.396008,
35.762802,
0.552197,
4.236145,
39.854485,
37.066933,
-43.543896,
22.688011,
54.356781,
16.616402,
-19.318871,
36.469406,
54.083496,
-9.364922,
-29.943916,
-34.208527,
-31.794273,
-6.169590,
1.827522,
-22.260574,
-9.651260,
-3.219070,
-37.277920,
-38.324924,
-92.180191,
-49.516525,
-78.762489,
-64.799866,
-13.945912,
-29.301924,
-94.648422,
-145.034821,
-104.963745,
-14.259735,
-66.089600,
-103.897217,
-105.914719,
-47.298454,
-100.426643,
-35.750065,
-127.092354,
-131.632782,
-27.761223,
-225.380585,
-22.792536,
-55.936016,
-38.175972,
-129.658524,
-2.801302,
-73.546104,
-118.720406,
-132.179199,
-129.030548,
-56.862461,
-109.198860,
-144.933762,
-119.095032,
-131.477936,
-170.488815,
-128.200348,
-171.502335,
-191.606979,
-149.834259,
-172.957932,
-87.758781,
-199.726883,
-91.891968,
-222.433578,
-176.399872,
-172.755951,
-208.095703,
-215.992661,
-169.469894,
-151.504715,
-171.743652,
-211.834427,
-92.114563,
-173.227051,
-82.013405,
-135.327789,
-271.950928,
-258.952087,
-209.235336,
-241.983307,
-168.106918,
-188.714951,
-191.002502,
-214.798615,
-146.405151,
-129.116943,
-255.837036,
-234.912552,
-235.580170,
-191.079391,
-214.598801,
-137.054688,
-215.439636,
-221.164474,
-244.279953,
-149.274582,
-209.228714,
-271.056091,
-168.047348,
-175.779633,
-210.097946,
-239.739868,
-242.683044,
-236.347031,
-162.662781,
-268.615326,
-272.701965,
-41.026402,
-241.036407,
-201.133301,
-219.868774,
-304.395813,
-245.646088,
-243.264557,
-307.673462,
-218.908966,
-192.670273,
-248.231827,
-166.649704,
-307.344238,
-207.687851,
-234.242569,
-292.063171,
-287.529083,
-159.063293,
-184.963303,
-244.439117,
-189.669586,
-239.284317,
-207.671616,
-219.139893,
-306.302002,
-277.577759,
-216.554932,
-275.616211,
-247.035324,
-236.639435,
-272.649597,
-249.901917,
-242.802322,
-197.208725,
-251.493912,
-240.255402,
-250.006348,
-214.859711,
-288.831238,
-248.467056,
-263.930420,
-249.713821,
-221.661041,
-271.325256,
-292.939514,
-190.452225,
-196.768936,
-251.979279,
-250.068665,
-223.931992,
-317.672638,
-339.368805,
-306.539490,
-210.123917,
-234.946899,
-234.248993,
-265.430176,
-253.277588,
-223.916367,
-215.553589,
-209.930969,
-244.551880,
-223.413498,
-222.508514,
-230.173340,
-230.719971,
-222.062958,
-250.889420,
-225.417877,
-237.529037,
-164.014221,
-167.235443,
-254.927246,
-186.825638,
-228.610107,
-328.431732,
-123.024872,
-200.476593,
-243.207489,
-165.538544,
-218.953857,
-297.301880,
-234.772400,
-321.835785,
-206.468872,
-189.500885,
-179.386093,
-308.011200,
-267.414856,
-182.577682,
-228.757355,
-280.611908,
-159.257034,
-208.843811,
-145.455292,
-166.034454,
-165.190323,
-203.421692,
-180.824371,
-252.065552,
-142.275452,
-186.387802,
-198.797745,
-144.089951,
-237.914185,
-170.344681,
-198.117188,
-147.919144,
-202.168808,
-260.325317,
-128.360901,
-206.356689,
-256.403442,
-188.908737,
-185.593979,
-179.284409,
-158.420288,
-144.635040,
-271.612427,
-186.535675,
-191.005951,
-172.980804,
-76.932709,
-126.198624,
-149.524536,
-152.290070,
-76.063934,
-187.013397,
-186.758270,
-140.690445,
-123.723373,
-117.275116,
-118.080688,
-96.248108,
-94.673477,
-126.157181,
-99.050415,
-54.568100,
-14.044235,
-154.619751,
-49.485641,
-37.067642,
-141.242401,
-157.995636,
-42.231766,
-132.318268,
-225.027740,
-151.229889,
-94.159363,
-195.607178,
-156.856812,
-53.465363,
-125.600830,
-32.433670,
-48.682953,
-40.774384,
-133.319077,
-118.427002,
-117.252045,
-9.539932,
12.736221,
-33.811493,
-95.496552,
-73.276855,
-111.727020,
-40.416611,
5.912018,
-13.834122,
-12.023972,
-77.711456,
-50.360779,
-47.312927,
-68.672150,
-53.594208,
-48.139587,
56.936951,
-107.198639,
-11.050568,
34.465714,
22.404190,
18.898010,
59.178040,
-27.915970,
37.085022,
40.721725,
-29.270081,
-1.440674,
70.239014,
-8.939270,
70.391510,
119.808670,
124.796616,
9.670837,
34.435974,
30.473770,
49.070999,
83.833542,
47.882278,
76.364044,
41.023438,
-31.455627,
36.235916,
35.910507,
79.872849,
57.824432,
119.196991,
10.513748,
37.001740,
14.204468,
90.105652,
176.549454,
85.038162,
81.849152,
111.120758,
51.183472,
65.530090,
124.912430,
48.421646,
84.124512,
64.038864,
166.285217,
96.797867,
157.505814,
117.473785,
113.081238,
224.204422,
125.997421,
148.886307,
167.959183,
39.231674,
209.731033,
103.591904,
134.365295,
191.807358,
102.616364,
170.640732,
139.139145,
151.872360,
149.461548,
169.107681,
211.291504,
181.735580,
164.914291,
108.275131,
184.904388,
200.356674,
139.200851,
190.623520,
245.714569,
211.212799,
184.840363,
158.887161,
200.502243,
263.329254,
242.141251,
188.173218,
194.277542,
221.251938,
201.258682,
276.373291,
178.581253,
221.716995,
221.530640,
222.242416,
241.451904,
292.922974,
286.524658,
290.821014,
391.769287,
156.139618,
252.344635,
308.605621,
256.894196,
275.939850,
212.558853,
295.432587,
296.547089,
232.371277,
287.469177,
345.701477,
340.864563,
259.112976,
270.947784,
364.632446,
370.048035,
222.997025,
279.485046,
346.578796,
347.822845,
324.243652,
305.766022,
405.951599,
352.946198,
277.746246,
315.092102,
365.070190,
410.525604,
295.789856,
403.648438,
325.399872,
387.009705,
251.214661,
383.969330,
344.519379,
353.013062,
349.156067,
303.939392,
362.132202,
421.448273,
337.326691,
310.614471,
346.188812,
453.237000,
417.800018,
420.294556,
319.330872,
314.782379,
335.991974,
299.610504,
389.669800,
435.278748,
397.647461,
370.928955,
420.074341,
470.492096,
480.896515,
379.072998,
375.432068,
372.281586,
368.814240,
371.539001,
422.951843,
412.227142,
395.276947,
455.262604,
403.295166,
481.051453,
456.000000,
575.052429,
487.626465,
583.227600,
379.049225,
374.046326,
440.344971,
402.142639,
461.703308,
435.985016,
479.116730,
489.435303,
432.337341,
516.184387,
476.178833,
452.941132,
402.589081,
430.149261,
409.930511,
499.533051,
487.381317,
510.581635,
484.428162,
491.649902,
564.327148,
441.036926,
579.830444,
523.450684,
471.125549,
406.087250,
511.115234,
477.523621,
519.884338,
441.263672,
